,_id,date_created,regular_price,sale_price,three_months,date_paid,customer_id,paid,name_x,category_id_y,product_ids,quantity,price,price_total,age_group,한의사 여부,사업자 여부,cancelled,name,slug
663,630dd79e68554000236da260,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 09:26:10.571000+00:00,5d6f72cf19efa30eb291406b,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,20-29,0.0,0.0,False,도서,book
664,630dd76d68554000236da25e,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 09:28:33+00:00,5e71e5c7bfe4260944783a4e,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,40-49,1.0,1.0,False,도서,book
665,630dd7dc68554000236da268,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 09:28:45.281000+00:00,5d60d4d14e77525ec5ca146d,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,40-49,1.0,1.0,False,도서,book
666,630dd7fe68554000236da26d,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 09:29:23.143000+00:00,60d197e7d26af90681b190c3,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,30-39,1.0,0.0,False,도서,book
667,630dd7aa68554000236da262,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 09:31:46.553000+00:00,5d9efe9e0dabe405b156e379,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,40-49,1.0,1.0,False,도서,book
668,630ddbce68554000236da288,2022-08-19T06:35:47.781Z,35000.0,31500.0,354.0,2022-08-30 09:45:24.446000+00:00,5ffd06815ae455001b21a0bc,True,초음파 유도하 침 시술 가이드북,5cf8bbba0098b2225c5dfaa3,62ff2f43ca740b0024397ca4,1.0,31500.0,31500.0,20-29,1.0,0.0,False,도서,book
669,630ddc1468554000236da28d,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 09:45:33.774000+00:00,5fe41da7fccb62001a21e8ef,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,40-49,1.0,1.0,False,도서,book
670,630dd4f368554000236da235,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 09:46:00+00:00,5ec21adae510ee503167a836,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,30-39,1.0,1.0,False,도서,book
671,630dde6b68554000236da2bc,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 09:56:23.885000+00:00,61e940b87c9ea1003fa9a918,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,,1.0,1.0,False,도서,book
672,630de31268554000236da2ff,2022-08-23T06:07:15.330Z,49000.0,46600.0,227.0,2022-08-30 10:15:29.139000+00:00,5d60f80e4e77525ec5ca14e4,True,영어 진료 가이드북 ,5cf8bbba0098b2225c5dfaa3,63046e9358e1680033a580d6,1.0,44100.0,44100.0,40-49,0.0,1.0,False,도서,book
